account_id,client_id,iban,currency,opened_at,status
2987,1505,RU29877459286382323152143,EUR,2024-01-11 19:01:44,active
2988,1505,RU29884556926573308660550,USD,2022-01-31 17:37:57,active
2989,1505,RU29896802881444437662429,USD,2022-05-28 12:48:35,active
2990,1506,RU29906855034035094104925,RUB,2023-07-30 03:19:35,active
2991,1506,RU29918897978965492968106,EUR,2025-10-28 07:42:15,blocked
2992,1506,RU29921692309561321979166,RUB,2024-10-13 05:56:26,active
2993,1507,RU29934779291106821187683,USD,2022-07-17 23:08:44,active
2994,1507,RU29942020741363615792571,EUR,2022-07-01 09:49:56,active
2995,1507,RU29958869646644551990786,USD,2023-07-02 08:18:35,blocked
2996,1508,RU29964227659239803930049,EUR,2024-09-26 06:09:15,active
2997,1508,RU29971153442790497406142,EUR,2024-10-23 10:12:56,active
2998,1508,RU29984604394505514856585,RUB,2025-01-17 13:30:58,active
2999,1509,RU29994546130223997876989,USD,2023-07-27 15:52:29,active
3000,1509,RU30008650169082651775011,USD,2025-04-01 09:31:18,active
3001,1510,RU30016688446986716199432,RUB,2022-08-03 22:39:05,active
3002,1511,RU30024008205498004205478,RUB,2024-07-10 11:13:37,active
3003,1511,RU30036794810198785152692,EUR,2022-12-14 05:16:09,active
3004,1511,RU30043747287632331995791,USD,2024-09-15 17:01:15,active
3005,1512,RU30053472943545614264913,RUB,2024-06-18 23:02:47,active
3006,1513,RU30064901960094920291634,EUR,2024-01-09 03:58:35,active
3007,1513,RU30078050989772220407712,USD,2024-07-05 22:41:56,closed
3008,1513,RU30081199166607782817589,USD,2023-11-12 05:04:46,active
3009,1514,RU30093831515465968293357,EUR,2022-01-06 23:26:07,active
3010,1514,RU30104246104308686812122,USD,2024-12-01 15:59:43,active
3011,1514,RU30114741258923714483077,EUR,2024-12-01 00:25:17,active
3012,1515,RU30126610232048082980880,RUB,2022-04-27 22:11:35,blocked
3013,1515,RU30134790376877643774061,USD,2025-05-30 20:04:50,active
3014,1516,RU30149704316539758468659,USD,2023-01-12 18:14:36,active
3015,1516,RU30156363621158860808356,USD,2024-09-05 12:53:12,active
3016,1517,RU30168161078924695299993,USD,2025-06-09 20:21:10,active
3017,1517,RU30173914927767407458563,USD,2024-06-26 15:31:59,active
3018,1517,RU30186903047915402860400,RUB,2022-01-16 08:12:57,active
3019,1518,RU30199899194314846925579,RUB,2025-06-06 09:26:47,active
3020,1518,RU30204675251692539847254,RUB,2022-09-23 11:39:51,active
3021,1518,RU30214691329654503678330,RUB,2022-08-05 18:27:54,blocked
3022,1519,RU30228746408439686940057,RUB,2024-05-08 20:44:47,active
3023,1519,RU30233330401803296075862,EUR,2024-04-25 15:22:06,active
3024,1520,RU30246130795423889601445,RUB,2024-03-18 22:07:00,active
3025,1520,RU30259069842069341917549,EUR,2025-09-24 18:37:00,active
3026,1521,RU30267149750521815919978,USD,2025-06-03 17:51:19,active
3027,1521,RU30276487946872312905058,RUB,2025-06-19 18:04:36,active
3028,1521,RU30281977551135121215416,EUR,2025-02-18 17:22:30,active
3029,1522,RU30292377762617413257582,RUB,2023-06-25 00:41:49,active
3030,1522,RU30301117370774251795499,USD,2025-12-08 15:26:18,blocked
3031,1522,RU30314181264759894704400,RUB,2022-03-15 09:21:28,active
3032,1523,RU30326461839885613730383,USD,2023-08-30 10:19:18,active
3033,1523,RU30336949529811098250125,EUR,2025-10-12 09:34:41,active
3034,1523,RU30343700454345357185170,USD,2022-11-12 19:47:17,active
3035,1524,RU30358613598705790976727,EUR,2024-05-16 18:11:15,active
3036,1525,RU30365139684589219552090,USD,2024-04-20 23:26:58,active
3037,1525,RU30377650174554410492422,USD,2024-06-03 15:50:10,active
3038,1526,RU30384822583995795278131,USD,2024-10-12 09:00:24,active
3039,1527,RU30397918637960842362792,RUB,2025-06-02 10:05:23,active
3040,1527,RU30401439082727765229724,EUR,2022-11-13 23:20:44,active
3041,1527,RU30419759380347437872758,USD,2022-12-25 17:33:09,active
3042,1528,RU30425463632145167254320,RUB,2022-07-24 07:40:15,active
3043,1528,RU30439323050021025095324,USD,2023-03-03 01:06:25,active
3044,1529,RU30449669956053129409308,RUB,2025-06-25 11:53:57,blocked
3045,1529,RU30453984750315555292143,RUB,2022-03-01 23:50:03,active
3046,1530,RU30463909294779702289962,USD,2024-08-07 14:14:18,active
3047,1530,RU30479660199480364770457,RUB,2025-12-19 11:50:30,active
3048,1531,RU30482987220260077746149,USD,2022-07-14 00:01:11,active
3049,1532,RU30491271163107236803348,USD,2024-10-02 21:09:25,active
3050,1532,RU30504586025244778341238,USD,2023-02-06 18:02:41,active
3051,1532,RU30514003870606590763948,EUR,2023-04-17 14:03:31,active
3052,1533,RU30522574636725530369538,USD,2024-07-16 20:30:01,active
3053,1533,RU30533077326291522877357,RUB,2022-05-30 17:38:19,active
3054,1534,RU30542265261107156472309,RUB,2022-01-10 11:40:19,active
3055,1534,RU30551937347197057985624,USD,2023-03-23 13:39:11,active
3056,1535,RU30561030661273551987449,EUR,2024-12-25 18:26:28,active
3057,1536,RU30579729966448087225990,EUR,2023-01-23 00:29:42,active
3058,1536,RU30587614367407834551029,RUB,2022-05-22 23:48:34,blocked
3059,1536,RU30596841229087374826724,EUR,2025-04-25 08:10:21,active
3060,1537,RU30606926367517101260495,USD,2024-02-08 10:01:06,active
3061,1537,RU30616125289977381686813,EUR,2024-04-27 12:36:53,active
3062,1538,RU30622576912482665045233,EUR,2025-01-11 14:54:38,active
3063,1538,RU30637283586796011488099,USD,2022-10-09 02:06:18,active
3064,1539,RU30644745428953921588866,USD,2022-08-06 09:27:25,active
3065,1539,RU30654396445803177293898,USD,2022-06-29 15:58:26,closed
3066,1540,RU30669450794248806290253,RUB,2022-05-11 12:59:31,active
3067,1540,RU30674350600315338680861,EUR,2022-03-23 03:06:19,active
3068,1540,RU30685188407230871086739,USD,2023-04-25 06:13:44,active
3069,1541,RU30692981401126582167966,USD,2023-02-23 06:10:52,active
3070,1541,RU30709059797877070259000,USD,2023-07-08 23:49:55,active
3071,1542,RU30712034262653389329263,EUR,2025-02-10 19:29:11,active
3072,1542,RU30724287275425209528480,USD,2025-07-18 10:26:20,active
3073,1542,RU30732839498262506066633,EUR,2024-06-20 21:37:37,active
3074,1543,RU30741338009168244064008,EUR,2023-03-26 13:03:11,active
3075,1543,RU30751279331408072730682,EUR,2023-06-02 20:56:09,active
3076,1544,RU30761766885443510295119,RUB,2022-10-31 06:54:55,active
3077,1545,RU30779471152287210478713,EUR,2024-12-05 08:41:52,active
3078,1546,RU30785375883739030529494,RUB,2022-10-11 01:38:50,active
3079,1546,RU30799426552802597457531,RUB,2024-02-26 02:04:34,active
3080,1546,RU30806011104673207941390,RUB,2024-05-14 23:37:11,active
3081,1547,RU30812696680717088372881,EUR,2022-11-01 22:34:00,active
3082,1547,RU30822127346328053570469,USD,2023-05-06 20:12:14,active
3083,1548,RU30837095669696045803357,USD,2024-12-10 05:20:34,active
3084,1548,RU30845451484525238096189,EUR,2022-11-27 10:17:15,blocked
3085,1549,RU30851990405095500600325,EUR,2022-03-19 16:13:47,active
3086,1549,RU30863698180962476373612,USD,2023-07-08 09:36:23,active
3087,1549,RU30877781213749659200235,USD,2023-03-10 17:56:20,active
3088,1550,RU30888462373652050045543,RUB,2023-11-19 16:47:39,active
3089,1550,RU30893862857566883931668,RUB,2023-09-10 11:31:10,active
3090,1551,RU30906576461913311735731,RUB,2022-11-23 01:38:40,active
3091,1552,RU30914966157196071983743,EUR,2023-02-04 03:53:04,active
3092,1552,RU30926622488150652420969,USD,2023-02-11 23:48:41,closed
3093,1552,RU30931340630268614453592,RUB,2024-07-01 17:09:03,active
3094,1553,RU30945424364547442007999,EUR,2022-03-16 21:55:44,active
3095,1554,RU30959588100446972361189,RUB,2024-06-16 00:30:10,active
3096,1555,RU30961783842538251036465,RUB,2025-01-06 04:35:53,active
3097,1555,RU30973679476042034721430,EUR,2024-04-19 07:56:24,active
3098,1555,RU30984595846346323041055,EUR,2025-11-06 06:00:39,active
3099,1556,RU30996711602405199290956,EUR,2025-02-17 12:38:17,blocked
3100,1556,RU31007679539695501008492,EUR,2025-03-12 18:23:16,blocked
3101,1557,RU31019401003819191783753,RUB,2024-06-24 09:48:36,active
3102,1557,RU31026857850676031173284,USD,2025-09-24 03:01:42,active
3103,1558,RU31039720217331635909868,EUR,2024-06-06 00:58:11,active
3104,1558,RU31042652368150574187037,EUR,2024-03-16 04:05:56,active
3105,1558,RU31055268214763264434167,EUR,2022-08-11 20:32:51,active
3106,1559,RU31066821793165081945914,EUR,2024-04-17 00:24:35,active
3107,1559,RU31075877469247507986842,RUB,2025-07-26 16:57:45,active
3108,1559,RU31088930984779015852450,EUR,2024-04-19 13:21:30,active
3109,1560,RU31094026798950802615591,RUB,2025-10-28 02:28:29,active
3110,1560,RU31109905038947528781960,USD,2025-03-12 00:52:19,active
3111,1561,RU31113452272152967602642,RUB,2025-12-08 14:55:26,active
3112,1561,RU31128014830328452751125,USD,2025-05-19 16:28:45,blocked
3113,1562,RU31131765541529704261476,EUR,2024-03-23 13:32:53,closed
3114,1563,RU31145871444941311398378,RUB,2025-02-01 23:41:43,active
3115,1564,RU31158151440231335732579,EUR,2023-06-15 20:12:29,active
3116,1564,RU31168694986937179767408,EUR,2022-05-08 06:03:03,active
3117,1564,RU31171104745377127820427,USD,2024-04-16 22:49:24,active
3118,1565,RU31188991741309116957398,EUR,2025-02-20 06:28:37,active
3119,1566,RU31191971831174292395970,RUB,2024-06-08 21:43:06,active
3120,1566,RU31203911107458767451741,RUB,2023-11-23 17:47:48,active
3121,1566,RU31214901103225376561599,USD,2022-08-18 14:38:34,active
3122,1567,RU31226792315749014234855,USD,2022-11-19 16:34:50,active
3123,1567,RU31235966426529420343919,EUR,2025-07-11 21:33:23,active
3124,1567,RU31249865365027007576933,EUR,2025-03-12 10:00:52,active
3125,1568,RU31252800022869590394191,EUR,2022-01-19 11:14:38,active
3126,1568,RU31267865999958848457737,RUB,2022-07-16 13:37:25,active
3127,1568,RU31276390996700817665954,RUB,2022-07-08 19:15:37,active
3128,1569,RU31288865980179345743085,EUR,2022-01-17 05:03:13,active
3129,1570,RU31293906737567896130200,EUR,2024-01-07 19:34:47,active
3130,1570,RU31301389803103244066999,EUR,2023-06-28 00:36:22,active
3131,1570,RU31318621749901470054004,EUR,2024-06-10 15:04:10,active
3132,1571,RU31322134631058744608950,EUR,2025-05-24 00:43:27,active
3133,1571,RU31332250956812679321369,RUB,2022-03-08 08:35:11,active
3134,1571,RU31344693600072184017336,USD,2023-04-11 00:05:13,active
3135,1572,RU31358258957932992791834,EUR,2025-11-08 01:48:33,active
3136,1573,RU31369439501709495889028,USD,2024-02-10 19:16:47,active
3137,1573,RU31375700756125451224630,EUR,2023-11-15 07:34:19,active
3138,1573,RU31382927553745513545566,EUR,2025-01-24 10:49:40,active
3139,1574,RU31391065618736711595189,RUB,2023-01-11 22:12:30,active
3140,1574,RU31409059522000742621659,USD,2024-08-31 10:30:33,active
3141,1575,RU31417139621804144785743,USD,2022-05-21 08:24:06,active
3142,1575,RU31424558690444942225999,USD,2023-01-18 15:06:43,active
3143,1576,RU31434293374287646922691,EUR,2023-01-07 21:48:23,active
3144,1576,RU31444503321273783307857,RUB,2023-06-23 14:33:35,active
3145,1577,RU31451392798860915421154,EUR,2023-01-18 07:14:53,active
3146,1577,RU31463213463519334510389,EUR,2024-10-22 07:30:07,active
3147,1578,RU31472461055458666239772,RUB,2024-01-26 05:19:23,active
3148,1578,RU31484780284208150373422,EUR,2024-04-26 03:58:21,active
3149,1579,RU31495807590601523836737,USD,2023-06-18 00:16:12,blocked
3150,1580,RU31508535496941188516198,USD,2023-08-10 18:05:10,active
3151,1581,RU31511967006998563349930,RUB,2024-11-26 22:30:24,active
3152,1581,RU31529751040318334988832,USD,2024-08-26 11:58:09,closed
3153,1581,RU31535938315220414298154,RUB,2023-05-18 06:36:32,active
3154,1582,RU31549995673727366100402,USD,2025-11-28 16:31:21,active
3155,1582,RU31557173007554476268911,RUB,2023-08-03 21:49:05,blocked
3156,1582,RU31561076300902386385507,RUB,2024-05-20 06:23:07,active
3157,1583,RU31572238891684940916619,RUB,2022-08-10 16:36:41,active
3158,1583,RU31586845404367333060786,RUB,2025-12-21 08:08:04,active
3159,1584,RU31597963441358428433867,RUB,2024-11-16 19:13:14,active
3160,1584,RU31602949955588617389130,USD,2024-06-18 11:07:03,active
3161,1585,RU31615568309522004413443,RUB,2024-06-12 18:23:47,active
3162,1586,RU31626596854384844240474,EUR,2023-02-09 02:15:52,active
3163,1586,RU31632602103420390850525,RUB,2024-08-31 12:55:36,blocked
3164,1587,RU31646660070668780209360,USD,2024-02-25 12:14:01,active
3165,1588,RU31659862888777742305156,USD,2023-12-07 19:11:59,active
3166,1588,RU31668666080861291578497,EUR,2023-06-29 15:30:06,active
3167,1588,RU31679234226756675262071,EUR,2025-07-15 14:03:21,active
3168,1589,RU31683452329059839469922,RUB,2022-07-30 22:25:24,active
3169,1589,RU31694918256646337596594,EUR,2025-10-11 20:57:22,active
3170,1590,RU31704539445555039003218,RUB,2024-05-19 20:28:24,closed
3171,1590,RU31717648605902910890413,USD,2025-07-27 13:32:43,active
3172,1590,RU31729735557396511382727,RUB,2025-04-04 10:07:12,active
3173,1591,RU31731599572396100386510,EUR,2024-07-06 12:56:21,active
3174,1592,RU31747012712297975561160,USD,2024-02-06 11:56:38,active
3175,1592,RU31757754257758099481273,EUR,2025-03-07 01:34:20,active
3176,1592,RU31765380145545949193609,USD,2022-12-30 13:30:37,active
3177,1593,RU31777617401713337321190,RUB,2022-01-22 15:08:42,active
3178,1593,RU31782039631562729313137,EUR,2022-01-14 02:14:46,active
3179,1594,RU31794865802442273961561,EUR,2022-10-27 19:36:47,active
3180,1594,RU31802228924495957955157,RUB,2022-02-06 00:39:45,active
3181,1595,RU31813416210607398197871,RUB,2023-02-15 21:32:58,active
3182,1595,RU31829023325798297723999,RUB,2022-04-16 08:30:56,active
3183,1596,RU31837017077605157740644,RUB,2025-10-21 11:05:27,active
3184,1597,RU31847990964731808739769,RUB,2023-12-01 09:03:16,active
3185,1597,RU31857365429770964962250,RUB,2023-03-11 04:27:30,active
3186,1598,RU31861919614278051895200,EUR,2024-12-07 01:11:40,active
3187,1598,RU31873215435733397759715,USD,2024-05-27 17:42:06,active
3188,1599,RU31887590901650231369091,EUR,2024-09-26 05:58:10,active
3189,1599,RU31892332250235861260602,EUR,2024-08-15 02:49:43,active
3190,1599,RU31905294550456333369745,EUR,2022-08-13 00:06:19,active
3191,1600,RU31912392944585751392192,EUR,2024-07-01 11:10:38,active
3192,1601,RU31922887896066895438428,EUR,2023-08-29 11:50:59,closed
3193,1601,RU31935574874747051590314,RUB,2022-10-12 19:07:17,active
3194,1601,RU31943671204835520307588,RUB,2025-07-31 23:21:38,active
3195,1602,RU31957211470259884109932,EUR,2023-02-16 16:27:54,active
3196,1603,RU31968640984724409155853,RUB,2022-09-25 19:12:54,active
3197,1604,RU31975850022207821200281,USD,2022-03-22 04:26:50,active
3198,1604,RU31981463571459157104761,USD,2023-11-02 12:00:11,active
3199,1604,RU31995138073349278152385,EUR,2024-01-08 17:13:30,active
3200,1605,RU32001324182279422142400,RUB,2024-10-11 02:03:46,active
3201,1605,RU32019238892468306940874,RUB,2022-02-19 09:29:52,active
3202,1605,RU32026268770501247936803,RUB,2025-05-31 18:38:10,active
3203,1606,RU32031287559599255008307,EUR,2022-11-02 09:33:03,active
3204,1606,RU32043886809249233221873,USD,2022-01-16 11:56:49,active
3205,1607,RU32054076348297182818729,RUB,2022-04-04 02:26:43,active
3206,1608,RU32066675472311027242703,USD,2022-01-20 03:28:54,active
3207,1608,RU32075164085008052740632,RUB,2023-12-18 21:11:20,active
3208,1608,RU32085985563373392759905,RUB,2022-09-24 16:08:30,active
3209,1609,RU32099158990301537319702,EUR,2024-05-29 19:51:53,active
3210,1609,RU32102712207142867250514,USD,2022-04-28 09:28:21,active
3211,1610,RU32119025613660606127028,USD,2022-02-08 18:16:03,active
3212,1611,RU32122031861622774645715,USD,2025-04-16 13:12:00,active
3213,1611,RU32138450114870299756036,RUB,2024-02-10 11:23:55,active
3214,1611,RU32143368887753773219662,RUB,2022-04-17 06:14:10,active
3215,1612,RU32153080634877878117640,RUB,2023-01-16 09:43:43,active
3216,1612,RU32164325449116288601880,RUB,2025-03-25 23:03:21,active
3217,1613,RU32174157356001802441177,RUB,2022-05-25 05:26:12,active
3218,1614,RU32181758919066589936315,USD,2022-11-30 11:37:13,blocked
3219,1615,RU32191156960149905156148,EUR,2025-02-12 00:07:43,blocked
3220,1616,RU32208771337107531825129,USD,2023-02-26 21:52:36,active
3221,1616,RU32211208484638685219361,USD,2024-01-08 01:09:49,active
3222,1616,RU32226769310686777494997,USD,2022-11-20 11:54:13,active
3223,1617,RU32234772131278286435343,RUB,2023-05-06 14:06:40,active
3224,1617,RU32243768007203452276427,EUR,2022-05-03 13:42:35,active
3225,1618,RU32253493523790609885711,EUR,2024-05-15 13:35:59,active
3226,1618,RU32265981081134270493960,USD,2023-06-20 20:32:02,active
3227,1618,RU32271975544093195390026,RUB,2023-06-29 21:06:56,active
3228,1619,RU32289579035098681199483,USD,2024-06-12 04:31:37,active
3229,1620,RU32298428717792585903672,RUB,2024-06-22 05:44:08,blocked
3230,1620,RU32307986225229920819393,USD,2023-10-30 18:36:18,active
3231,1620,RU32315942441904309911194,EUR,2024-12-28 06:09:53,active
3232,1621,RU32329105574756717802592,USD,2023-02-01 14:14:46,active
3233,1621,RU32332170461710471553599,EUR,2025-11-11 23:54:45,closed
3234,1622,RU32341089204945628768461,RUB,2023-12-22 04:35:42,active
3235,1623,RU32351217999973982266347,USD,2024-03-27 08:45:52,active
3236,1623,RU32367062976185898642149,USD,2024-03-05 01:52:03,active
3237,1623,RU32376274727187265258513,EUR,2024-05-16 00:44:33,closed
3238,1624,RU32381790941317863632723,EUR,2024-02-02 06:27:41,active
3239,1625,RU32397797413505088582154,USD,2023-04-13 05:43:29,active
3240,1625,RU32406607159478259426677,RUB,2025-02-01 22:57:23,active
3241,1626,RU32414007145398894689319,RUB,2024-08-29 09:53:21,active
3242,1626,RU32425031040359554762932,USD,2022-12-25 00:13:02,active
3243,1626,RU32432454713328060416933,RUB,2023-02-25 01:57:06,active
3244,1627,RU32443938207865057579816,EUR,2022-12-14 23:22:44,active
3245,1628,RU32451089728132550887935,EUR,2023-11-02 14:41:55,active
3246,1628,RU32467857395552163033669,RUB,2022-09-19 05:55:36,active
3247,1629,RU32478989468653936215306,EUR,2024-02-03 18:42:38,active
3248,1629,RU32489104108765023938441,USD,2022-01-23 14:16:12,active
3249,1629,RU32491190196867414035146,RUB,2022-11-20 07:55:18,active
3250,1630,RU32503690372856265858198,RUB,2024-05-02 03:11:34,active
3251,1631,RU32516476319015527840176,USD,2025-01-14 15:40:39,closed
3252,1631,RU32525806227912936320455,RUB,2022-06-22 18:57:03,active
3253,1631,RU32531829930944513200038,EUR,2024-06-07 03:54:39,active
3254,1632,RU32546346282016355429712,RUB,2023-01-27 15:48:38,active
3255,1633,RU32552404425472077850307,EUR,2023-08-21 06:34:07,active
3256,1634,RU32565212741315064938451,RUB,2022-08-04 17:12:52,active
3257,1635,RU32578132750620291771280,EUR,2025-07-15 22:52:29,active
3258,1635,RU32586697977160122461416,EUR,2024-06-15 14:26:41,active
3259,1635,RU32597761241411742294978,EUR,2022-03-11 11:38:01,active
3260,1636,RU32608882015469024806222,RUB,2023-04-12 08:19:32,active
3261,1636,RU32614583352655668127641,USD,2025-09-08 05:13:07,blocked
3262,1637,RU32628758308710864201857,EUR,2022-03-05 02:48:48,active
3263,1638,RU32635008127377925286276,RUB,2024-03-11 02:27:19,active
3264,1638,RU32643253440597857973002,EUR,2022-07-04 10:58:26,active
3265,1638,RU32659138523425380301336,RUB,2023-11-24 07:45:08,active
3266,1639,RU32666956101116212535364,EUR,2023-05-10 12:36:14,active
3267,1640,RU32678002656877783466708,EUR,2024-12-14 13:29:15,active
3268,1640,RU32689972297170022283570,USD,2024-06-09 15:19:58,blocked
3269,1641,RU32691631003963681206543,EUR,2022-10-21 18:37:39,active
3270,1642,RU32704808080737842336969,RUB,2022-11-13 01:17:18,active
3271,1642,RU32719701787078280875277,USD,2023-10-01 15:30:30,active
3272,1643,RU32729214065513752314348,USD,2024-08-01 06:24:47,active
3273,1643,RU32735073195643618969481,USD,2024-12-29 17:01:19,active
3274,1643,RU32746077802507027991783,RUB,2022-08-19 07:54:01,active
3275,1644,RU32758471976517843201021,EUR,2023-02-19 18:21:11,active
3276,1645,RU32765676209319368185916,RUB,2025-01-02 06:15:45,active
3277,1646,RU32775120434086586756637,RUB,2025-12-01 04:20:20,active
3278,1647,RU32789863406061004520676,RUB,2025-12-03 23:08:55,active
3279,1647,RU32794197287620084737646,RUB,2025-10-15 15:03:57,active
3280,1647,RU32807353309332688841700,USD,2024-02-17 23:04:10,active
3281,1648,RU32819418565554900023578,RUB,2025-11-06 14:40:31,active
3282,1648,RU32823873754046766624877,RUB,2023-07-11 22:15:32,active
3283,1649,RU32831077672477873151676,USD,2025-12-16 13:29:51,active
3284,1650,RU32848116657313612814620,RUB,2022-05-16 10:40:33,active
3285,1650,RU32854062303056470417175,EUR,2024-05-19 22:49:24,blocked
3286,1651,RU32861640501373006403288,USD,2024-05-02 18:24:57,active
3287,1652,RU32876206232106406004777,USD,2022-10-02 11:27:28,active
3288,1652,RU32889147645869735986937,USD,2022-01-28 19:19:12,active
3289,1652,RU32893020502068757968883,EUR,2022-02-19 06:07:41,active
3290,1653,RU32901786320611327912464,RUB,2023-02-15 21:21:21,active
3291,1654,RU32911799352054942395215,RUB,2024-05-22 08:23:05,active
3292,1655,RU32922621293898360537190,EUR,2022-05-20 09:25:00,active
3293,1656,RU32939533742830449727048,EUR,2025-11-05 10:31:39,active
3294,1657,RU32941270844958960132059,RUB,2023-10-26 15:45:20,active
3295,1657,RU32954451950873400303616,EUR,2024-10-14 07:05:52,blocked
3296,1657,RU32967930719320752978913,USD,2022-01-18 21:48:28,active
3297,1658,RU32979979447945956401039,EUR,2022-12-15 13:48:15,blocked
3298,1658,RU32981424307351365105363,USD,2025-03-17 04:09:09,active
3299,1659,RU32995056494373578012819,RUB,2024-10-14 15:35:01,active
3300,1659,RU33004530885262345416984,EUR,2023-10-13 20:01:56,closed
3301,1660,RU33011063120884802628812,USD,2022-06-16 07:53:36,active
3302,1661,RU33022890402212852021159,EUR,2024-02-15 12:17:32,active
3303,1661,RU33033166371300374532673,RUB,2025-02-10 22:47:58,active
3304,1662,RU33045932272510988895544,RUB,2024-05-17 08:12:36,blocked
3305,1662,RU33051936696000725236303,USD,2022-09-20 15:38:41,active
3306,1663,RU33069787236205512998673,USD,2024-11-21 09:27:20,active
3307,1663,RU33074615419964911468442,RUB,2022-10-12 16:54:29,active
3308,1663,RU33084238163482706228880,USD,2025-08-09 05:46:59,active
3309,1664,RU33092199241450670125763,RUB,2025-05-01 14:45:22,active
3310,1664,RU33105076082890060541786,EUR,2023-03-05 20:20:06,closed
3311,1664,RU33115709792432100132151,EUR,2025-10-05 01:12:57,closed
3312,1665,RU33128654193629754468234,USD,2025-05-12 09:19:14,active
3313,1665,RU33136894767263111841521,EUR,2022-05-06 01:59:17,active
3314,1666,RU33149602172173489501106,USD,2023-07-16 17:38:05,active
3315,1667,RU33155458325584963752421,EUR,2025-06-06 12:09:44,active
3316,1668,RU33163507606415983856292,USD,2022-08-15 03:24:28,active
3317,1668,RU33177696704917524393907,RUB,2025-06-14 22:11:02,active
3318,1669,RU33182405276407834411197,USD,2025-09-27 00:30:06,active
3319,1669,RU33196877116183318542519,USD,2022-06-21 14:21:12,active
3320,1670,RU33204286106032883846096,EUR,2025-08-03 07:05:17,active
3321,1670,RU33212587042942401424105,EUR,2022-09-12 04:27:17,active
3322,1671,RU33223610720703519935174,USD,2023-09-13 20:45:21,active
3323,1672,RU33237185014465887474405,RUB,2025-06-25 06:41:04,active
3324,1672,RU33246076832142868392250,RUB,2025-01-08 08:19:01,active
3325,1672,RU33251023256265430109516,USD,2022-05-05 18:05:37,active
3326,1673,RU33267245774402871193296,RUB,2023-10-29 11:33:55,active
3327,1673,RU33278968994148522573415,EUR,2024-06-30 11:58:27,active
3328,1673,RU33285872108775128233090,EUR,2024-02-20 21:38:57,active
3329,1674,RU33291213973920077733495,USD,2023-03-07 15:47:17,active
3330,1674,RU33308809818749848633144,RUB,2023-09-22 09:09:13,active
3331,1674,RU33311840323219965006974,RUB,2022-06-02 18:21:55,active
3332,1675,RU33327055249966546410598,USD,2025-06-20 08:01:16,active
3333,1676,RU33333279413915873816399,EUR,2023-03-10 08:36:08,active
3334,1676,RU33341470001850633246095,EUR,2025-09-02 22:03:01,active
3335,1676,RU33351038657774091217048,EUR,2023-04-29 01:15:21,active
3336,1677,RU33366920113822212818253,EUR,2024-02-11 13:14:48,active
3337,1678,RU33372504845413404897270,RUB,2023-08-22 03:43:31,active
3338,1678,RU33386484904147769854890,RUB,2022-04-08 01:29:48,closed
3339,1678,RU33396574521464418613342,EUR,2023-11-25 22:59:46,active
3340,1679,RU33409654828648878936998,USD,2022-05-05 13:23:53,active
3341,1680,RU33412077072596105944414,USD,2022-11-23 00:01:16,active
3342,1681,RU33421912204709888962446,USD,2022-06-16 02:55:51,active
3343,1682,RU33434827154156217813725,EUR,2025-07-01 22:04:50,active
3344,1682,RU33446813869126681549616,RUB,2022-03-12 19:36:47,active
3345,1682,RU33454272254429157243530,RUB,2025-03-22 23:59:59,active
3346,1683,RU33465679263320430422753,RUB,2025-01-16 03:54:24,active
3347,1683,RU33478797447912328193714,EUR,2023-02-06 08:45:03,active
3348,1683,RU33488999759855913195860,EUR,2024-09-15 04:44:24,active
3349,1684,RU33492900319262677465812,RUB,2025-12-02 03:13:48,active
3350,1684,RU33502527837482848435077,USD,2023-11-11 17:01:41,active
3351,1685,RU33515874409436608751798,RUB,2022-07-05 10:48:13,active
3352,1685,RU33527868436497130337855,USD,2024-11-16 02:56:48,active
3353,1685,RU33538013939071639047800,USD,2022-01-06 09:06:51,active
3354,1686,RU33544832327372989520690,RUB,2025-01-15 19:19:37,active
3355,1687,RU33552024423240725004028,EUR,2023-10-25 22:28:00,active
3356,1688,RU33569243455869937330571,RUB,2024-01-01 02:11:09,closed
3357,1688,RU33573317964482314944729,EUR,2022-11-12 01:01:45,active
3358,1688,RU33582825909304135569465,RUB,2024-01-18 09:31:11,active
3359,1689,RU33599100949101233397845,RUB,2023-06-11 09:10:08,active
3360,1689,RU33609328135534351272677,RUB,2023-10-14 05:51:10,active
3361,1690,RU33617214121592026436884,EUR,2022-10-10 19:43:57,active
3362,1691,RU33628997877136111989912,USD,2025-01-17 18:16:18,active
3363,1691,RU33633369421232505204497,RUB,2024-02-17 12:02:27,active
3364,1691,RU33648083848298123238400,RUB,2024-11-05 10:57:44,active
3365,1692,RU33659949233766925761120,RUB,2022-11-28 07:55:33,active
3366,1693,RU33667169418239198306916,USD,2023-08-30 22:27:58,active
3367,1694,RU33674674690929135186077,USD,2024-05-06 16:53:22,active
3368,1694,RU33685081194613770309484,USD,2024-11-01 04:30:50,active
3369,1695,RU33697364989523556271804,USD,2024-11-26 10:37:47,active
3370,1695,RU33707904319416334114936,USD,2022-07-03 22:03:16,active
3371,1695,RU33713968579780748097350,RUB,2025-12-30 14:56:25,active
3372,1696,RU33723750333825673836929,USD,2025-02-17 00:36:28,active
3373,1697,RU33731088970397550156693,USD,2023-08-27 08:25:20,active
3374,1698,RU33748072885268361934968,EUR,2022-11-03 23:59:31,active
3375,1699,RU33752954260142513557686,USD,2025-10-18 21:33:01,active
3376,1699,RU33765963959702564667542,RUB,2024-12-27 18:53:23,active
